
START dramblast {

START Insert TEST {
#           time             counts unit events
     1.001429257        995,349,207      umc_cas_cmd.all                  #  63702.3 MB/s  umc_mem_bandwidth   
    26.043381889      1,001,013,958 ns   duration_time                                                         
#           time             counts unit events
    27.044383667      3,572,109,922      umc_cas_cmd.all                  # 228615.0 MB/s  umc_mem_bandwidth   
    27.044383667      1,001,001,778 ns   duration_time                                                         
    28.045380855      3,573,156,539      umc_cas_cmd.all                  # 228682.0 MB/s  umc_mem_bandwidth   
    28.045380855      1,000,997,188 ns   duration_time                                                         
    29.046382523      3,572,654,837      umc_cas_cmd.all                  # 228649.9 MB/s  umc_mem_bandwidth   
    29.046382523      1,001,001,668 ns   duration_time                                                         
    30.047381490      3,571,564,424      umc_cas_cmd.all                  # 228580.1 MB/s  umc_mem_bandwidth   
    30.047381490      1,000,998,967 ns   duration_time                                                         
    31.048381298      3,571,934,461      umc_cas_cmd.all                  # 228603.8 MB/s  umc_mem_bandwidth   
    31.048381298      1,000,999,808 ns   duration_time                                                         
    32.053371026      3,585,872,884      umc_cas_cmd.all                  # 229495.9 MB/s  umc_mem_bandwidth   
    32.053371026      1,004,989,728 ns   duration_time                                                         
    33.054378263      3,571,799,623      umc_cas_cmd.all                  # 228595.2 MB/s  umc_mem_bandwidth   
    33.054378263      1,001,007,237 ns   duration_time                                                         
    34.055379211      3,572,124,134      umc_cas_cmd.all                  # 228615.9 MB/s  umc_mem_bandwidth   
    34.055379211      1,001,000,948 ns   duration_time                                                         
    35.056370849      3,567,768,011      umc_cas_cmd.all                  # 228337.2 MB/s  umc_mem_bandwidth   
    35.056370849      1,000,991,638 ns   duration_time                                                         
    36.057382967      3,564,750,151      umc_cas_cmd.all                  # 228144.0 MB/s  umc_mem_bandwidth   
    36.057382967      1,001,012,118 ns   duration_time                                                         
    37.058384305      3,564,894,028      umc_cas_cmd.all                  # 228153.2 MB/s  umc_mem_bandwidth   
    37.058384305      1,001,001,338 ns   duration_time                                                         
    38.062372517      3,572,311,625      umc_cas_cmd.all                  # 228627.9 MB/s  umc_mem_bandwidth   
    38.062372517      1,003,988,212 ns   duration_time                                                         
    39.063931659      3,562,291,037      umc_cas_cmd.all                  # 227986.6 MB/s  umc_mem_bandwidth   
    39.063931659      1,001,559,142 ns   duration_time                                                         
    40.065402590      3,566,463,699      umc_cas_cmd.all                  # 228253.7 MB/s  umc_mem_bandwidth   
    40.065402590      1,001,470,931 ns   duration_time                                                         
    41.067382205      3,569,729,242      umc_cas_cmd.all                  # 228462.7 MB/s  umc_mem_bandwidth   
    41.067382205      1,001,979,615 ns   duration_time                                                         
    42.072389074      3,585,499,245      umc_cas_cmd.all                  # 229472.0 MB/s  umc_mem_bandwidth   
    42.072389074      1,005,006,869 ns   duration_time                                                         
    43.073939316      3,573,593,513      umc_cas_cmd.all                  # 228710.0 MB/s  umc_mem_bandwidth   
    43.073939316      1,001,550,242 ns   duration_time                                                         
    44.075403957      3,572,713,395      umc_cas_cmd.all                  # 228653.7 MB/s  umc_mem_bandwidth   
    44.075403957      1,001,464,641 ns   duration_time                                                         
    45.080401546      3,585,668,769      umc_cas_cmd.all                  # 229482.8 MB/s  umc_mem_bandwidth   
    45.080401546      1,004,997,589 ns   duration_time                                                         
    46.081933648      3,574,096,045      umc_cas_cmd.all                  # 228742.1 MB/s  umc_mem_bandwidth   
    46.081933648      1,001,532,102 ns   duration_time                                                         
    47.083946062      3,575,846,748      umc_cas_cmd.all                  # 228854.2 MB/s  umc_mem_bandwidth   
    47.083946062      1,002,012,414 ns   duration_time                                                         
    48.085940766      3,575,035,041      umc_cas_cmd.all                  # 228802.2 MB/s  umc_mem_bandwidth   
    48.085940766      1,001,994,704 ns   duration_time                                                         
    49.090369152      3,584,275,205      umc_cas_cmd.all                  # 229393.6 MB/s  umc_mem_bandwidth   
    49.090369152      1,004,428,386 ns   duration_time                                                         
    50.091384742      3,572,352,214      umc_cas_cmd.all                  # 228630.5 MB/s  umc_mem_bandwidth   
    50.091384742      1,001,015,590 ns   duration_time                                                         
    51.093403756      3,576,052,286      umc_cas_cmd.all                  # 228867.3 MB/s  umc_mem_bandwidth   
    51.093403756      1,002,019,014 ns   duration_time                                                         
    52.097404040      3,582,548,724      umc_cas_cmd.all                  # 229283.1 MB/s  umc_mem_bandwidth   
    52.097404040      1,004,000,284 ns   duration_time                                                         
#           time             counts unit events
    53.098386789      3,572,204,710      umc_cas_cmd.all                  # 228621.1 MB/s  umc_mem_bandwidth   
    53.098386789      1,000,982,749 ns   duration_time                                                         
    54.099383098      3,572,877,152      umc_cas_cmd.all                  # 228664.1 MB/s  umc_mem_bandwidth   
    54.099383098      1,000,996,309 ns   duration_time                                                         
    55.101372372      3,575,773,191      umc_cas_cmd.all                  # 228849.5 MB/s  umc_mem_bandwidth   
    55.101372372      1,001,989,274 ns   duration_time                                                         
    56.105371056      3,581,405,673      umc_cas_cmd.all                  # 229210.0 MB/s  umc_mem_bandwidth   
    56.105371056      1,003,998,684 ns   duration_time                                                         
    57.106393636      3,571,640,385      umc_cas_cmd.all                  # 228585.0 MB/s  umc_mem_bandwidth   
    57.106393636      1,001,022,580 ns   duration_time                                                         
    58.107385035      3,572,110,373      umc_cas_cmd.all                  # 228615.1 MB/s  umc_mem_bandwidth   
    58.107385035      1,000,991,399 ns   duration_time                                                         
    59.108380584      3,572,371,292      umc_cas_cmd.all                  # 228631.8 MB/s  umc_mem_bandwidth   
    59.108380584      1,000,995,549 ns   duration_time                                                         
    60.109381613      3,572,153,322      umc_cas_cmd.all                  # 228617.8 MB/s  umc_mem_bandwidth   
    60.109381613      1,001,001,029 ns   duration_time                                                         
    61.110381972      3,572,702,874      umc_cas_cmd.all                  # 228653.0 MB/s  umc_mem_bandwidth   
    61.110381972      1,001,000,359 ns   duration_time                                                         
    62.115370351      3,586,269,871      umc_cas_cmd.all                  # 229521.3 MB/s  umc_mem_bandwidth   
    62.115370351      1,004,988,379 ns   duration_time                                                         
    63.116377640      3,572,096,607      umc_cas_cmd.all                  # 228614.2 MB/s  umc_mem_bandwidth   
    63.116377640      1,001,007,289 ns   duration_time                                                         
    64.117383410      3,572,301,735      umc_cas_cmd.all                  # 228627.3 MB/s  umc_mem_bandwidth   
    64.117383410      1,001,005,770 ns   duration_time                                                         
    65.118380679      3,571,483,211      umc_cas_cmd.all                  # 228574.9 MB/s  umc_mem_bandwidth   
    65.118380679      1,000,997,269 ns   duration_time                                                         
    66.119380588      3,572,525,725      umc_cas_cmd.all                  # 228641.6 MB/s  umc_mem_bandwidth   
    66.119380588      1,000,999,909 ns   duration_time                                                         
    67.120384027      3,572,568,609      umc_cas_cmd.all                  # 228644.4 MB/s  umc_mem_bandwidth   
    67.120384027      1,001,003,439 ns   duration_time                                                         
    68.121384696      3,571,098,821      umc_cas_cmd.all                  # 228550.3 MB/s  umc_mem_bandwidth   
    68.121384696      1,001,000,669 ns   duration_time                                                         
    69.125371281      3,582,570,819      umc_cas_cmd.all                  # 229284.5 MB/s  umc_mem_bandwidth   
    69.125371281      1,003,986,585 ns   duration_time                                                         
    70.126383120      3,572,303,299      umc_cas_cmd.all                  # 228627.4 MB/s  umc_mem_bandwidth   
    70.126383120      1,001,011,839 ns   duration_time                                                         
    71.127384699      3,572,191,768      umc_cas_cmd.all                  # 228620.3 MB/s  umc_mem_bandwidth   
    71.127384699      1,001,001,579 ns   duration_time                                                         
    72.128382788      3,571,745,279      umc_cas_cmd.all                  # 228591.7 MB/s  umc_mem_bandwidth   
    72.128382788      1,000,998,089 ns   duration_time                                                         
    73.129383947      3,571,810,036      umc_cas_cmd.all                  # 228595.8 MB/s  umc_mem_bandwidth   
    73.129383947      1,001,001,159 ns   duration_time                                                         
    74.134368496      3,586,032,041      umc_cas_cmd.all                  # 229506.1 MB/s  umc_mem_bandwidth   
    74.134368496      1,004,984,549 ns   duration_time                                                         
    75.135380885      3,572,550,549      umc_cas_cmd.all                  # 228643.2 MB/s  umc_mem_bandwidth   
    75.135380885      1,001,012,389 ns   duration_time                                                         
    76.136381344      3,571,781,121      umc_cas_cmd.all                  # 228594.0 MB/s  umc_mem_bandwidth   
    76.136381344      1,001,000,459 ns   duration_time                                                         
    77.137379524      3,572,102,635      umc_cas_cmd.all                  # 228614.6 MB/s  umc_mem_bandwidth   
    77.137379524      1,000,998,180 ns   duration_time                                                         
    78.138381693      3,572,410,143      umc_cas_cmd.all                  # 228634.2 MB/s  umc_mem_bandwidth   
    78.138381693      1,001,002,169 ns   duration_time                                                         
#           time             counts unit events
    79.139381632      3,572,410,417      umc_cas_cmd.all                  # 228634.3 MB/s  umc_mem_bandwidth   
    79.139381632      1,000,999,939 ns   duration_time                                                         
    80.140387111      3,572,365,456      umc_cas_cmd.all                  # 228631.4 MB/s  umc_mem_bandwidth   
    80.140387111      1,001,005,479 ns   duration_time                                                         
    81.144372115      3,583,215,441      umc_cas_cmd.all                  # 229325.8 MB/s  umc_mem_bandwidth   
    81.144372115      1,003,985,004 ns   duration_time                                                         
    82.145385584      3,572,697,305      umc_cas_cmd.all                  # 228652.6 MB/s  umc_mem_bandwidth   
    82.145385584      1,001,013,469 ns   duration_time                                                         
    83.146383793      3,572,003,340      umc_cas_cmd.all                  # 228608.2 MB/s  umc_mem_bandwidth   
    83.146383793      1,000,998,209 ns   duration_time                                                         
    84.147381773      3,571,539,353      umc_cas_cmd.all                  # 228578.5 MB/s  umc_mem_bandwidth   
    84.147381773      1,000,997,980 ns   duration_time                                                         
    85.148385932      3,571,806,282      umc_cas_cmd.all                  # 228595.6 MB/s  umc_mem_bandwidth   
    85.148385932      1,001,004,159 ns   duration_time                                                         
    86.149388421      3,571,937,012      umc_cas_cmd.all                  # 228604.0 MB/s  umc_mem_bandwidth   
    86.149388421      1,001,002,489 ns   duration_time                                                         
    87.152372190      3,578,534,016      umc_cas_cmd.all                  # 229026.2 MB/s  umc_mem_bandwidth   
    87.152372190      1,002,983,769 ns   duration_time                                                         
    88.153379629      3,571,803,138      umc_cas_cmd.all                  # 228595.4 MB/s  umc_mem_bandwidth   
    88.153379629      1,001,007,439 ns   duration_time                                                         
    89.154382118      3,572,653,839      umc_cas_cmd.all                  # 228649.8 MB/s  umc_mem_bandwidth   
    89.154382118      1,001,002,489 ns   duration_time                                                         
    90.158371522      3,583,654,250      umc_cas_cmd.all                  # 229353.9 MB/s  umc_mem_bandwidth   
    90.158371522      1,003,989,404 ns   duration_time                                                         
    91.159378611      3,572,461,590      umc_cas_cmd.all                  # 228637.5 MB/s  umc_mem_bandwidth   
    91.159378611      1,001,007,089 ns   duration_time                                                         
    92.160381201      3,571,743,379      umc_cas_cmd.all                  # 228591.6 MB/s  umc_mem_bandwidth   
    92.160381201      1,001,002,590 ns   duration_time                                                         
    93.161382850      3,571,582,077      umc_cas_cmd.all                  # 228581.3 MB/s  umc_mem_bandwidth   
    93.161382850      1,001,001,649 ns   duration_time                                                         
    94.162384019      3,572,214,256      umc_cas_cmd.all                  # 228621.7 MB/s  umc_mem_bandwidth   
    94.162384019      1,001,001,169 ns   duration_time                                                         
    95.163380648      3,571,783,577      umc_cas_cmd.all                  # 228594.1 MB/s  umc_mem_bandwidth   
    95.163380648      1,000,996,629 ns   duration_time                                                         
    96.166398758      3,579,382,349      umc_cas_cmd.all                  # 229080.5 MB/s  umc_mem_bandwidth   
    96.166398758      1,003,018,110 ns   duration_time                                                         
    97.167382636      3,571,663,367      umc_cas_cmd.all                  # 228586.5 MB/s  umc_mem_bandwidth   
    97.167382636      1,000,983,878 ns   duration_time                                                         
    98.168380496      3,571,527,373      umc_cas_cmd.all                  # 228577.8 MB/s  umc_mem_bandwidth   
    98.168380496      1,000,997,860 ns   duration_time                                                         
    99.173368285      3,586,351,350      umc_cas_cmd.all                  # 229526.5 MB/s  umc_mem_bandwidth   
    99.173368285      1,004,987,789 ns   duration_time                                                         
   100.174384194      3,571,283,380      umc_cas_cmd.all                  # 228562.1 MB/s  umc_mem_bandwidth   
   100.174384194      1,001,015,909 ns   duration_time                                                         
   101.175380923      3,571,913,399      umc_cas_cmd.all                  # 228602.5 MB/s  umc_mem_bandwidth   
   101.175380923      1,000,996,729 ns   duration_time                                                         
   102.176384592      3,571,606,312      umc_cas_cmd.all                  # 228582.8 MB/s  umc_mem_bandwidth   
   102.176384592      1,001,003,669 ns   duration_time                                                         
   103.177381259      3,571,086,319      umc_cas_cmd.all                  # 228549.5 MB/s  umc_mem_bandwidth   
   103.177381259      1,000,996,667 ns   duration_time                                                         
   104.178382626      3,572,023,442      umc_cas_cmd.all                  # 228609.5 MB/s  umc_mem_bandwidth   
   104.178382626      1,001,001,367 ns   duration_time                                                         
#           time             counts unit events
   105.179370542      3,571,930,491      umc_cas_cmd.all                  # 228603.6 MB/s  umc_mem_bandwidth   
   105.179370542      1,000,987,916 ns   duration_time                                                         
   106.184369868      3,586,000,926      umc_cas_cmd.all                  # 229504.1 MB/s  umc_mem_bandwidth   
   106.184369868      1,004,999,326 ns   duration_time                                                         
   107.185381875      3,571,623,558      umc_cas_cmd.all                  # 228583.9 MB/s  umc_mem_bandwidth   
   107.185381875      1,001,012,007 ns   duration_time                                                         
   108.186381861      3,572,077,585      umc_cas_cmd.all                  # 228613.0 MB/s  umc_mem_bandwidth   
   108.186381861      1,000,999,986 ns   duration_time                                                         
   109.187380138      3,571,777,362      umc_cas_cmd.all                  # 228593.8 MB/s  umc_mem_bandwidth   
   109.187380138      1,000,998,277 ns   duration_time                                                         
   110.188382564      3,572,328,452      umc_cas_cmd.all                  # 228629.0 MB/s  umc_mem_bandwidth   
   110.188382564      1,001,002,426 ns   duration_time                                                         
   111.189383670      3,572,771,101      umc_cas_cmd.all                  # 228657.4 MB/s  umc_mem_bandwidth   
   111.189383670      1,001,001,106 ns   duration_time                                                         
   112.190383127      3,572,250,211      umc_cas_cmd.all                  # 228624.0 MB/s  umc_mem_bandwidth   
   112.190383127      1,000,999,457 ns   duration_time                                                         
   113.193367763      3,578,057,111      umc_cas_cmd.all                  # 228995.7 MB/s  umc_mem_bandwidth   
   113.193367763      1,002,984,636 ns   duration_time                                                         
   114.194381510      3,571,392,932      umc_cas_cmd.all                  # 228569.1 MB/s  umc_mem_bandwidth   
   114.194381510      1,001,013,747 ns   duration_time                                                         
   115.195383946      3,571,154,430      umc_cas_cmd.all                  # 228553.9 MB/s  umc_mem_bandwidth   
   115.195383946      1,001,002,436 ns   duration_time                                                         
   116.196381652      3,570,952,781      umc_cas_cmd.all                  # 228541.0 MB/s  umc_mem_bandwidth   
   116.196381652      1,000,997,706 ns   duration_time                                                         
   117.200371633      3,579,690,295      umc_cas_cmd.all                  # 229100.2 MB/s  umc_mem_bandwidth   
   117.200371633      1,003,989,981 ns   duration_time                                                         
   118.201377780      3,571,999,984      umc_cas_cmd.all                  # 228608.0 MB/s  umc_mem_bandwidth   
   118.201377780      1,001,006,147 ns   duration_time                                                         
   119.202374216      3,571,364,158      umc_cas_cmd.all                  # 228567.3 MB/s  umc_mem_bandwidth   
   119.202374216      1,000,996,436 ns   duration_time                                                         
   120.203382373      3,571,747,861      umc_cas_cmd.all                  # 228591.9 MB/s  umc_mem_bandwidth   
   120.203382373      1,001,008,157 ns   duration_time                                                         
   121.204382719      3,571,470,006      umc_cas_cmd.all                  # 228574.1 MB/s  umc_mem_bandwidth   
   121.204382719      1,001,000,346 ns   duration_time                                                         
   122.205415886      3,585,674,462      umc_cas_cmd.all                  # 229483.2 MB/s  umc_mem_bandwidth   
   122.205415886      1,001,033,167 ns   duration_time                                                         
   123.210377522      3,345,229,771      umc_cas_cmd.all                  # 214094.7 MB/s  umc_mem_bandwidth   
   123.210377522      1,004,961,636 ns   duration_time                                                         
} END Insert TEST

   124.211884051      2,565,358,117      umc_cas_cmd.all                  # 164182.9 MB/s  umc_mem_bandwidth   
   124.211884051      1,001,506,529 ns   duration_time                                                         
   125.213271329        642,520,072      umc_cas_cmd.all                  #  41121.3 MB/s  umc_mem_bandwidth   
   125.213271329      1,001,387,278 ns   duration_time                                                         

START FIND TEST {
   126.216376516      2,942,603,107      umc_cas_cmd.all                  # 188326.6 MB/s  umc_mem_bandwidth   
   126.216376516      1,003,105,187 ns   duration_time                                                         
   127.217369812      3,321,232,139      umc_cas_cmd.all                  # 212558.9 MB/s  umc_mem_bandwidth   
   127.217369812      1,000,993,296 ns   duration_time                                                         
   128.218374279      3,316,499,765      umc_cas_cmd.all                  # 212256.0 MB/s  umc_mem_bandwidth   
   128.218374279      1,001,004,467 ns   duration_time                                                         
   129.219369185      3,307,959,392      umc_cas_cmd.all                  # 211709.4 MB/s  umc_mem_bandwidth   
   129.219369185      1,000,994,906 ns   duration_time                                                         
   130.220369751      3,320,887,374      umc_cas_cmd.all                  # 212536.8 MB/s  umc_mem_bandwidth   
   130.220369751      1,001,000,566 ns   duration_time                                                         
#           time             counts unit events
   131.223369698      3,327,374,844      umc_cas_cmd.all                  # 212952.0 MB/s  umc_mem_bandwidth   
   131.223369698      1,002,999,947 ns   duration_time                                                         
   132.224369594      3,316,971,615      umc_cas_cmd.all                  # 212286.2 MB/s  umc_mem_bandwidth   
   132.224369594      1,000,999,896 ns   duration_time                                                         
   133.229359940      3,333,491,691      umc_cas_cmd.all                  # 213343.5 MB/s  umc_mem_bandwidth   
   133.229359940      1,004,990,346 ns   duration_time                                                         
   134.230369837      3,320,615,073      umc_cas_cmd.all                  # 212519.4 MB/s  umc_mem_bandwidth   
   134.230369837      1,001,009,897 ns   duration_time                                                         
   135.231369803      3,318,113,351      umc_cas_cmd.all                  # 212359.3 MB/s  umc_mem_bandwidth   
   135.231369803      1,000,999,966 ns   duration_time                                                         
   136.232369159      3,319,875,951      umc_cas_cmd.all                  # 212472.1 MB/s  umc_mem_bandwidth   
   136.232369159      1,000,999,356 ns   duration_time                                                         
   137.233371046      3,321,438,583      umc_cas_cmd.all                  # 212572.1 MB/s  umc_mem_bandwidth   
   137.233371046      1,001,001,887 ns   duration_time                                                         
   138.234369282      3,319,648,048      umc_cas_cmd.all                  # 212457.5 MB/s  umc_mem_bandwidth   
   138.234369282      1,000,998,236 ns   duration_time                                                         
   139.235367509      3,320,907,343      umc_cas_cmd.all                  # 212538.1 MB/s  umc_mem_bandwidth   
   139.235367509      1,000,998,227 ns   duration_time                                                         
   140.236370155      3,321,297,769      umc_cas_cmd.all                  # 212563.1 MB/s  umc_mem_bandwidth   
   140.236370155      1,001,002,646 ns   duration_time                                                         
   141.237371511      3,321,166,190      umc_cas_cmd.all                  # 212554.6 MB/s  umc_mem_bandwidth   
   141.237371511      1,001,001,356 ns   duration_time                                                         
   142.242362738      3,334,845,801      umc_cas_cmd.all                  # 213430.1 MB/s  umc_mem_bandwidth   
   142.242362738      1,004,991,227 ns   duration_time                                                         
   143.243368864      3,320,424,790      umc_cas_cmd.all                  # 212507.2 MB/s  umc_mem_bandwidth   
   143.243368864      1,001,006,126 ns   duration_time                                                         
   144.244369921      3,319,876,018      umc_cas_cmd.all                  # 212472.1 MB/s  umc_mem_bandwidth   
   144.244369921      1,001,001,057 ns   duration_time                                                         
   145.245369877      3,322,060,322      umc_cas_cmd.all                  # 212611.9 MB/s  umc_mem_bandwidth   
   145.245369877      1,000,999,956 ns   duration_time                                                         
   146.246367883      3,319,300,265      umc_cas_cmd.all                  # 212435.2 MB/s  umc_mem_bandwidth   
   146.246367883      1,000,998,006 ns   duration_time                                                         
   147.247369150      3,322,046,605      umc_cas_cmd.all                  # 212611.0 MB/s  umc_mem_bandwidth   
   147.247369150      1,001,001,267 ns   duration_time                                                         
   148.248369796      3,320,628,628      umc_cas_cmd.all                  # 212520.2 MB/s  umc_mem_bandwidth   
   148.248369796      1,001,000,646 ns   duration_time                                                         
   149.249369383      3,319,457,766      umc_cas_cmd.all                  # 212445.3 MB/s  umc_mem_bandwidth   
   149.249369383      1,000,999,587 ns   duration_time                                                         
   150.252373809      3,327,632,794      umc_cas_cmd.all                  # 212968.5 MB/s  umc_mem_bandwidth   
   150.252373809      1,003,004,426 ns   duration_time                                                         
   151.253368625      3,320,890,603      umc_cas_cmd.all                  # 212537.0 MB/s  umc_mem_bandwidth   
   151.253368625      1,000,994,816 ns   duration_time                                                         
   152.254369852      3,321,535,523      umc_cas_cmd.all                  # 212578.3 MB/s  umc_mem_bandwidth   
   152.254369852      1,001,001,227 ns   duration_time                                                         
   153.255370948      3,318,892,727      umc_cas_cmd.all                  # 212409.1 MB/s  umc_mem_bandwidth   
   153.255370948      1,001,001,096 ns   duration_time                                                         
   154.256367615      3,319,030,324      umc_cas_cmd.all                  # 212417.9 MB/s  umc_mem_bandwidth   
   154.256367615      1,000,996,667 ns   duration_time                                                         
   155.259367331      3,330,512,099      umc_cas_cmd.all                  # 213152.8 MB/s  umc_mem_bandwidth   
   155.259367331      1,002,999,716 ns   duration_time                                                         
   156.260369607      3,320,384,656      umc_cas_cmd.all                  # 212504.6 MB/s  umc_mem_bandwidth   
   156.260369607      1,001,002,276 ns   duration_time                                                         
#           time             counts unit events
   157.261368364      3,317,407,336      umc_cas_cmd.all                  # 212314.1 MB/s  umc_mem_bandwidth   
   157.261368364      1,000,998,757 ns   duration_time                                                         
   158.262369360      3,323,254,163      umc_cas_cmd.all                  # 212688.3 MB/s  umc_mem_bandwidth   
   158.262369360      1,001,000,996 ns   duration_time                                                         
   159.265361736      3,326,669,644      umc_cas_cmd.all                  # 212906.9 MB/s  umc_mem_bandwidth   
   159.265361736      1,002,992,376 ns   duration_time                                                         
   160.266368433      3,318,825,032      umc_cas_cmd.all                  # 212404.8 MB/s  umc_mem_bandwidth   
   160.266368433      1,001,006,697 ns   duration_time                                                         
   161.267368839      3,321,837,072      umc_cas_cmd.all                  # 212597.6 MB/s  umc_mem_bandwidth   
   161.267368839      1,001,000,406 ns   duration_time                                                         
   162.268367656      3,320,028,488      umc_cas_cmd.all                  # 212481.8 MB/s  umc_mem_bandwidth   
   162.268367656      1,000,998,817 ns   duration_time                                                         
   163.269369102      3,319,624,628      umc_cas_cmd.all                  # 212456.0 MB/s  umc_mem_bandwidth   
   163.269369102      1,001,001,446 ns   duration_time                                                         
   164.272360228      3,328,251,622      umc_cas_cmd.all                  # 213008.1 MB/s  umc_mem_bandwidth   
   164.272360228      1,002,991,126 ns   duration_time                                                         
   165.273368855      3,322,116,273      umc_cas_cmd.all                  # 212615.4 MB/s  umc_mem_bandwidth   
   165.273368855      1,001,008,627 ns   duration_time                                                         
   166.274368671      3,318,907,116      umc_cas_cmd.all                  # 212410.1 MB/s  umc_mem_bandwidth   
   166.274368671      1,000,999,816 ns   duration_time                                                         
   167.275368628      3,322,514,671      umc_cas_cmd.all                  # 212640.9 MB/s  umc_mem_bandwidth   
   167.275368628      1,000,999,957 ns   duration_time                                                         
   168.280360935      3,334,077,094      umc_cas_cmd.all                  # 213380.9 MB/s  umc_mem_bandwidth   
   168.280360935      1,004,992,307 ns   duration_time                                                         
   169.281367871      3,319,471,850      umc_cas_cmd.all                  # 212446.2 MB/s  umc_mem_bandwidth   
   169.281367871      1,001,006,936 ns   duration_time                                                         
   170.282369777      3,321,043,820      umc_cas_cmd.all                  # 212546.8 MB/s  umc_mem_bandwidth   
   170.282369777      1,001,001,906 ns   duration_time                                                         
   171.283368654      3,320,061,830      umc_cas_cmd.all                  # 212484.0 MB/s  umc_mem_bandwidth   
   171.283368654      1,000,998,877 ns   duration_time                                                         
   172.284367780      3,320,406,692      umc_cas_cmd.all                  # 212506.0 MB/s  umc_mem_bandwidth   
   172.284367780      1,000,999,126 ns   duration_time                                                         
   173.285369356      3,320,800,016      umc_cas_cmd.all                  # 212531.2 MB/s  umc_mem_bandwidth   
   173.285369356      1,001,001,576 ns   duration_time                                                         
   174.286368312      3,320,438,853      umc_cas_cmd.all                  # 212508.1 MB/s  umc_mem_bandwidth   
   174.286368312      1,000,998,956 ns   duration_time                                                         
   175.287372299      3,320,961,204      umc_cas_cmd.all                  # 212541.5 MB/s  umc_mem_bandwidth   
   175.287372299      1,001,003,987 ns   duration_time                                                         
   176.290386055      3,325,677,340      umc_cas_cmd.all                  # 212843.3 MB/s  umc_mem_bandwidth   
   176.290386055      1,003,013,756 ns   duration_time                                                         
   177.291358451      3,322,737,511      umc_cas_cmd.all                  # 212655.2 MB/s  umc_mem_bandwidth   
   177.291358451      1,000,972,396 ns   duration_time                                                         
   178.292368937      3,320,887,296      umc_cas_cmd.all                  # 212536.8 MB/s  umc_mem_bandwidth   
   178.292368937      1,001,010,486 ns   duration_time                                                         
   179.293368223      3,319,210,900      umc_cas_cmd.all                  # 212429.5 MB/s  umc_mem_bandwidth   
   179.293368223      1,000,999,286 ns   duration_time                                                         
   180.296362399      3,327,824,936      umc_cas_cmd.all                  # 212980.8 MB/s  umc_mem_bandwidth   
   180.296362399      1,002,994,176 ns   duration_time                                                         
   181.297360436      3,321,884,436      umc_cas_cmd.all                  # 212600.6 MB/s  umc_mem_bandwidth   
   181.297360436      1,000,998,037 ns   duration_time                                                         
   182.298369532      3,319,396,171      umc_cas_cmd.all                  # 212441.4 MB/s  umc_mem_bandwidth   
   182.298369532      1,001,009,096 ns   duration_time                                                         
#           time             counts unit events
   183.299361798      3,320,603,925      umc_cas_cmd.all                  # 212518.7 MB/s  umc_mem_bandwidth   
   183.299361798      1,000,992,266 ns   duration_time                                                         
   184.300369764      3,321,845,049      umc_cas_cmd.all                  # 212598.1 MB/s  umc_mem_bandwidth   
   184.300369764      1,001,007,966 ns   duration_time                                                         
   185.303357470      3,325,804,168      umc_cas_cmd.all                  # 212851.5 MB/s  umc_mem_bandwidth   
   185.303357470      1,002,987,706 ns   duration_time                                                         
   186.304369147      3,320,577,778      umc_cas_cmd.all                  # 212517.0 MB/s  umc_mem_bandwidth   
   186.304369147      1,001,011,677 ns   duration_time                                                         
   187.305371053      3,321,683,763      umc_cas_cmd.all                  # 212587.8 MB/s  umc_mem_bandwidth   
   187.305371053      1,001,001,906 ns   duration_time                                                         
   188.306369829      3,319,319,524      umc_cas_cmd.all                  # 212436.4 MB/s  umc_mem_bandwidth   
   188.306369829      1,000,998,776 ns   duration_time                                                         
   189.308359940      3,323,906,197      umc_cas_cmd.all                  # 212730.0 MB/s  umc_mem_bandwidth   
   189.308359940      1,001,990,111 ns   duration_time                                                         
   190.309372747      3,322,488,604      umc_cas_cmd.all                  # 212639.3 MB/s  umc_mem_bandwidth   
   190.309372747      1,001,012,807 ns   duration_time                                                         
   191.314361322      3,332,572,718      umc_cas_cmd.all                  # 213284.7 MB/s  umc_mem_bandwidth   
   191.314361322      1,004,988,575 ns   duration_time                                                         
   192.315369739      3,320,636,380      umc_cas_cmd.all                  # 212520.7 MB/s  umc_mem_bandwidth   
   192.315369739      1,001,008,417 ns   duration_time                                                         
   193.316369455      3,321,478,805      umc_cas_cmd.all                  # 212574.6 MB/s  umc_mem_bandwidth   
   193.316369455      1,000,999,716 ns   duration_time                                                         
   194.317370101      3,319,843,792      umc_cas_cmd.all                  # 212470.0 MB/s  umc_mem_bandwidth   
   194.317370101      1,001,000,646 ns   duration_time                                                         
   195.318368717      3,318,618,642      umc_cas_cmd.all                  # 212391.6 MB/s  umc_mem_bandwidth   
   195.318368717      1,000,998,616 ns   duration_time                                                         
   196.319368844      3,322,322,433      umc_cas_cmd.all                  # 212628.6 MB/s  umc_mem_bandwidth   
   196.319368844      1,001,000,127 ns   duration_time                                                         
   197.320360370      3,320,937,206      umc_cas_cmd.all                  # 212540.0 MB/s  umc_mem_bandwidth   
   197.320360370      1,000,991,526 ns   duration_time                                                         
   198.321368296      3,318,469,631      umc_cas_cmd.all                  # 212382.1 MB/s  umc_mem_bandwidth   
   198.321368296      1,001,007,926 ns   duration_time                                                         
