
START dramblast {

START Insert TEST {
#           time             counts unit events
     1.001923346        646,493,440      umc_cas_cmd.all                  #  41375.6 MB/s  umc_mem_bandwidth   
    70.117196980      1,003,987,330 ns   duration_time                                                         
    71.118209813      3,574,112,766      umc_cas_cmd.all                  # 228743.2 MB/s  umc_mem_bandwidth   
    71.118209813      1,001,012,833 ns   duration_time                                                         
    72.119203526      3,574,307,261      umc_cas_cmd.all                  # 228755.7 MB/s  umc_mem_bandwidth   
    72.119203526      1,000,993,713 ns   duration_time                                                         
    73.120214659      3,574,614,034      umc_cas_cmd.all                  # 228775.3 MB/s  umc_mem_bandwidth   
    73.120214659      1,001,011,133 ns   duration_time                                                         
    74.121212232      3,574,467,693      umc_cas_cmd.all                  # 228765.9 MB/s  umc_mem_bandwidth   
    74.121212232      1,000,997,573 ns   duration_time                                                         
    75.123201461      3,578,081,479      umc_cas_cmd.all                  # 228997.2 MB/s  umc_mem_bandwidth   
    75.123201461      1,001,989,229 ns   duration_time                                                         
    76.124211504      3,574,710,426      umc_cas_cmd.all                  # 228781.5 MB/s  umc_mem_bandwidth   
    76.124211504      1,001,010,043 ns   duration_time                                                         
    77.126203282      3,578,093,100      umc_cas_cmd.all                  # 228998.0 MB/s  umc_mem_bandwidth   
    77.126203282      1,001,991,778 ns   duration_time                                                         
    78.129196527      3,581,306,405      umc_cas_cmd.all                  # 229203.6 MB/s  umc_mem_bandwidth   
    78.129196527      1,002,993,245 ns   duration_time                                                         
#           time             counts unit events
    79.130198970      3,574,299,745      umc_cas_cmd.all                  # 228755.2 MB/s  umc_mem_bandwidth   
    79.130198970      1,001,002,443 ns   duration_time                                                         
    80.131213903      3,574,073,149      umc_cas_cmd.all                  # 228740.7 MB/s  umc_mem_bandwidth   
    80.131213903      1,001,014,933 ns   duration_time                                                         
    81.132209266      3,574,272,096      umc_cas_cmd.all                  # 228753.4 MB/s  umc_mem_bandwidth   
    81.132209266      1,000,995,363 ns   duration_time                                                         
    82.135201021      3,581,156,449      umc_cas_cmd.all                  # 229194.0 MB/s  umc_mem_bandwidth   
    82.135201021      1,002,991,755 ns   duration_time                                                         
    83.136209274      3,574,406,258      umc_cas_cmd.all                  # 228762.0 MB/s  umc_mem_bandwidth   
    83.136209274      1,001,008,253 ns   duration_time                                                         
    84.138210182      3,577,579,362      umc_cas_cmd.all                  # 228965.1 MB/s  umc_mem_bandwidth   
    84.138210182      1,002,000,908 ns   duration_time                                                         
    85.141198147      3,581,261,567      umc_cas_cmd.all                  # 229200.7 MB/s  umc_mem_bandwidth   
    85.141198147      1,002,987,965 ns   duration_time                                                         
    86.142219609      3,574,443,985      umc_cas_cmd.all                  # 228764.4 MB/s  umc_mem_bandwidth   
    86.142219609      1,001,021,462 ns   duration_time                                                         
    87.143211791      3,574,695,718      umc_cas_cmd.all                  # 228780.5 MB/s  umc_mem_bandwidth   
    87.143211791      1,000,992,182 ns   duration_time                                                         
    88.145197328      3,577,798,158      umc_cas_cmd.all                  # 228979.1 MB/s  umc_mem_bandwidth   
    88.145197328      1,001,985,537 ns   duration_time                                                         
    89.146209349      3,574,538,326      umc_cas_cmd.all                  # 228770.5 MB/s  umc_mem_bandwidth   
    89.146209349      1,001,012,021 ns   duration_time                                                         
    90.148200897      3,578,270,480      umc_cas_cmd.all                  # 229009.3 MB/s  umc_mem_bandwidth   
    90.148200897      1,001,991,548 ns   duration_time                                                         
    91.149213298      3,574,509,332      umc_cas_cmd.all                  # 228768.6 MB/s  umc_mem_bandwidth   
    91.149213298      1,001,012,401 ns   duration_time                                                         
    92.151196586      3,577,992,143      umc_cas_cmd.all                  # 228991.5 MB/s  umc_mem_bandwidth   
    92.151196586      1,001,983,288 ns   duration_time                                                         
    93.154197419      3,581,601,068      umc_cas_cmd.all                  # 229222.5 MB/s  umc_mem_bandwidth   
    93.154197419      1,003,000,833 ns   duration_time                                                         
    94.155206801      3,574,380,192      umc_cas_cmd.all                  # 228760.3 MB/s  umc_mem_bandwidth   
    94.155206801      1,001,009,382 ns   duration_time                                                         
    95.156204442      3,574,192,824      umc_cas_cmd.all                  # 228748.3 MB/s  umc_mem_bandwidth   
    95.156204442      1,000,997,641 ns   duration_time                                                         
    96.157211954      3,574,038,723      umc_cas_cmd.all                  # 228738.5 MB/s  umc_mem_bandwidth   
    96.157211954      1,001,007,512 ns   duration_time                                                         
    97.160199337      3,581,228,009      umc_cas_cmd.all                  # 229198.6 MB/s  umc_mem_bandwidth   
    97.160199337      1,002,987,383 ns   duration_time                                                         
    98.161209709      3,574,324,671      umc_cas_cmd.all                  # 228756.8 MB/s  umc_mem_bandwidth   
    98.161209709      1,001,010,372 ns   duration_time                                                         
    99.162212350      3,574,343,118      umc_cas_cmd.all                  # 228758.0 MB/s  umc_mem_bandwidth   
    99.162212350      1,001,002,641 ns   duration_time                                                         
   100.166200349      3,585,119,442      umc_cas_cmd.all                  # 229447.6 MB/s  umc_mem_bandwidth   
   100.166200349      1,003,987,999 ns   duration_time                                                         
   101.167211651      3,574,603,831      umc_cas_cmd.all                  # 228774.6 MB/s  umc_mem_bandwidth   
   101.167211651      1,001,011,302 ns   duration_time                                                         
   102.168203602      3,574,613,224      umc_cas_cmd.all                  # 228775.2 MB/s  umc_mem_bandwidth   
   102.168203602      1,000,991,951 ns   duration_time                                                         
   103.169210584      3,574,691,337      umc_cas_cmd.all                  # 228780.2 MB/s  umc_mem_bandwidth   
   103.169210584      1,001,006,982 ns   duration_time                                                         
   104.170201105      3,574,735,408      umc_cas_cmd.all                  # 228783.1 MB/s  umc_mem_bandwidth   
   104.170201105      1,000,990,521 ns   duration_time                                                         
#           time             counts unit events
   105.174209175      3,585,311,355      umc_cas_cmd.all                  # 229459.9 MB/s  umc_mem_bandwidth   
   105.174209175      1,004,008,070 ns   duration_time                                                         
   106.175211446      3,574,555,913      umc_cas_cmd.all                  # 228771.6 MB/s  umc_mem_bandwidth   
   106.175211446      1,001,002,271 ns   duration_time                                                         
   107.176209648      3,574,438,193      umc_cas_cmd.all                  # 228764.0 MB/s  umc_mem_bandwidth   
   107.176209648      1,000,998,202 ns   duration_time                                                         
   108.177201899      3,574,379,632      umc_cas_cmd.all                  # 228760.3 MB/s  umc_mem_bandwidth   
   108.177201899      1,000,992,251 ns   duration_time                                                         
   109.178211021      3,574,537,916      umc_cas_cmd.all                  # 228770.4 MB/s  umc_mem_bandwidth   
   109.178211021      1,001,009,122 ns   duration_time                                                         
   110.181197914      3,581,450,973      umc_cas_cmd.all                  # 229212.9 MB/s  umc_mem_bandwidth   
   110.181197914      1,002,986,893 ns   duration_time                                                         
   111.182214996      3,574,684,182      umc_cas_cmd.all                  # 228779.8 MB/s  umc_mem_bandwidth   
   111.182214996      1,001,017,082 ns   duration_time                                                         
   112.183210457      3,574,433,338      umc_cas_cmd.all                  # 228763.7 MB/s  umc_mem_bandwidth   
   112.183210457      1,000,995,461 ns   duration_time                                                         
   113.187197616      3,585,356,481      umc_cas_cmd.all                  # 229462.8 MB/s  umc_mem_bandwidth   
   113.187197616      1,003,987,159 ns   duration_time                                                         
   114.188209648      3,574,946,571      umc_cas_cmd.all                  # 228796.6 MB/s  umc_mem_bandwidth   
   114.188209648      1,001,012,032 ns   duration_time                                                         
   115.189209829      3,574,423,576      umc_cas_cmd.all                  # 228763.1 MB/s  umc_mem_bandwidth   
   115.189209829      1,001,000,181 ns   duration_time                                                         
   116.190208461      3,574,880,509      umc_cas_cmd.all                  # 228792.4 MB/s  umc_mem_bandwidth   
   116.190208461      1,000,998,632 ns   duration_time                                                         
   117.191209962      3,574,024,271      umc_cas_cmd.all                  # 228737.6 MB/s  umc_mem_bandwidth   
   117.191209962      1,001,001,501 ns   duration_time                                                         
   118.195198992      3,585,358,941      umc_cas_cmd.all                  # 229463.0 MB/s  umc_mem_bandwidth   
   118.195198992      1,003,989,030 ns   duration_time                                                         
   119.196211813      3,574,440,681      umc_cas_cmd.all                  # 228764.2 MB/s  umc_mem_bandwidth   
   119.196211813      1,001,012,821 ns   duration_time                                                         
   120.198208921      3,577,808,946      umc_cas_cmd.all                  # 228979.8 MB/s  umc_mem_bandwidth   
   120.198208921      1,001,997,108 ns   duration_time                                                         
   121.199215492      3,574,637,865      umc_cas_cmd.all                  # 228776.8 MB/s  umc_mem_bandwidth   
   121.199215492      1,001,006,571 ns   duration_time                                                         
   122.200199963      3,573,988,908      umc_cas_cmd.all                  # 228735.3 MB/s  umc_mem_bandwidth   
   122.200199963      1,000,984,471 ns   duration_time                                                         
   123.204199163      3,584,682,726      umc_cas_cmd.all                  # 229419.7 MB/s  umc_mem_bandwidth   
   123.204199163      1,003,999,200 ns   duration_time                                                         
   124.205211964      3,573,942,742      umc_cas_cmd.all                  # 228732.3 MB/s  umc_mem_bandwidth   
   124.205211964      1,001,012,801 ns   duration_time                                                         
   125.206211796      3,574,300,671      umc_cas_cmd.all                  # 228755.2 MB/s  umc_mem_bandwidth   
   125.206211796      1,000,999,832 ns   duration_time                                                         
   126.207213267      3,574,691,549      umc_cas_cmd.all                  # 228780.3 MB/s  umc_mem_bandwidth   
   126.207213267      1,001,001,471 ns   duration_time                                                         
   127.208204689      3,574,616,358      umc_cas_cmd.all                  # 228775.4 MB/s  umc_mem_bandwidth   
   127.208204689      1,000,991,422 ns   duration_time                                                         
   128.211197772      3,581,743,492      umc_cas_cmd.all                  # 229231.6 MB/s  umc_mem_bandwidth   
   128.211197772      1,002,993,083 ns   duration_time                                                         
   129.212211554      3,574,667,962      umc_cas_cmd.all                  # 228778.7 MB/s  umc_mem_bandwidth   
   129.212211554      1,001,013,782 ns   duration_time                                                         
   130.213209025      3,574,828,284      umc_cas_cmd.all                  # 228789.0 MB/s  umc_mem_bandwidth   
   130.213209025      1,000,997,471 ns   duration_time                                                         
#           time             counts unit events
   131.216223549      3,581,470,857      umc_cas_cmd.all                  # 229214.1 MB/s  umc_mem_bandwidth   
   131.216223549      1,003,014,524 ns   duration_time                                                         
   132.217201160      3,573,962,785      umc_cas_cmd.all                  # 228733.6 MB/s  umc_mem_bandwidth   
   132.217201160      1,000,977,611 ns   duration_time                                                         
   133.218210912      3,574,226,729      umc_cas_cmd.all                  # 228750.5 MB/s  umc_mem_bandwidth   
   133.218210912      1,001,009,752 ns   duration_time                                                         
   134.219211143      3,574,154,016      umc_cas_cmd.all                  # 228745.9 MB/s  umc_mem_bandwidth   
   134.219211143      1,001,000,231 ns   duration_time                                                         
   135.222208867      3,580,945,233      umc_cas_cmd.all                  # 229180.5 MB/s  umc_mem_bandwidth   
   135.222208867      1,002,997,724 ns   duration_time                                                         
   136.223210848      3,574,221,778      umc_cas_cmd.all                  # 228750.2 MB/s  umc_mem_bandwidth   
   136.223210848      1,001,001,981 ns   duration_time                                                         
   137.226200522      3,581,872,940      umc_cas_cmd.all                  # 229239.9 MB/s  umc_mem_bandwidth   
   137.226200522      1,002,989,674 ns   duration_time                                                         
   138.227211303      3,574,687,455      umc_cas_cmd.all                  # 228780.0 MB/s  umc_mem_bandwidth   
   138.227211303      1,001,010,781 ns   duration_time                                                         
   139.228214754      3,574,696,234      umc_cas_cmd.all                  # 228780.6 MB/s  umc_mem_bandwidth   
   139.228214754      1,001,003,451 ns   duration_time                                                         
   140.232199434      3,585,250,019      umc_cas_cmd.all                  # 229456.0 MB/s  umc_mem_bandwidth   
   140.232199434      1,003,984,680 ns   duration_time                                                         
   141.233217355      3,574,854,134      umc_cas_cmd.all                  # 228790.7 MB/s  umc_mem_bandwidth   
   141.233217355      1,001,017,921 ns   duration_time                                                         
   142.234200147      3,574,286,616      umc_cas_cmd.all                  # 228754.3 MB/s  umc_mem_bandwidth   
   142.234200147      1,000,982,792 ns   duration_time                                                         
   143.235212098      3,574,053,466      umc_cas_cmd.all                  # 228739.4 MB/s  umc_mem_bandwidth   
   143.235212098      1,001,011,951 ns   duration_time                                                         
   144.236205830      3,574,064,791      umc_cas_cmd.all                  # 228740.1 MB/s  umc_mem_bandwidth   
   144.236205830      1,000,993,732 ns   duration_time                                                         
   145.237208621      3,574,254,955      umc_cas_cmd.all                  # 228752.3 MB/s  umc_mem_bandwidth   
   145.237208621      1,001,002,791 ns   duration_time                                                         
   146.241199991      3,585,031,490      umc_cas_cmd.all                  # 229442.0 MB/s  umc_mem_bandwidth   
   146.241199991      1,003,991,370 ns   duration_time                                                         
   147.242213432      3,575,022,958      umc_cas_cmd.all                  # 228801.5 MB/s  umc_mem_bandwidth   
   147.242213432      1,001,013,441 ns   duration_time                                                         
   148.243212164      3,574,515,652      umc_cas_cmd.all                  # 228769.0 MB/s  umc_mem_bandwidth   
   148.243212164      1,000,998,732 ns   duration_time                                                         
   149.244214593      3,574,643,991      umc_cas_cmd.all                  # 228777.2 MB/s  umc_mem_bandwidth   
   149.244214593      1,001,002,429 ns   duration_time                                                         
   150.245213235      3,574,432,698      umc_cas_cmd.all                  # 228763.7 MB/s  umc_mem_bandwidth   
   150.245213235      1,000,998,642 ns   duration_time                                                         
   151.247201453      3,577,877,546      umc_cas_cmd.all                  # 228984.2 MB/s  umc_mem_bandwidth   
   151.247201453      1,001,988,218 ns   duration_time                                                         
   152.248209305      3,574,409,293      umc_cas_cmd.all                  # 228762.2 MB/s  umc_mem_bandwidth   
   152.248209305      1,001,007,852 ns   duration_time                                                         
   153.251196739      3,581,610,947      umc_cas_cmd.all                  # 229223.1 MB/s  umc_mem_bandwidth   
   153.251196739      1,002,987,434 ns   duration_time                                                         
   154.252213401      3,574,564,941      umc_cas_cmd.all                  # 228772.2 MB/s  umc_mem_bandwidth   
   154.252213401      1,001,016,662 ns   duration_time                                                         
   155.253217763      3,574,452,762      umc_cas_cmd.all                  # 228765.0 MB/s  umc_mem_bandwidth   
   155.253217763      1,001,004,362 ns   duration_time                                                         
   156.257201262      3,584,870,910      umc_cas_cmd.all                  # 229431.7 MB/s  umc_mem_bandwidth   
   156.257201262      1,003,983,499 ns   duration_time                                                         
#           time             counts unit events
   157.258212605      3,574,385,113      umc_cas_cmd.all                  # 228760.6 MB/s  umc_mem_bandwidth   
   157.258212605      1,001,011,343 ns   duration_time                                                         
   158.259213266      3,574,540,333      umc_cas_cmd.all                  # 228770.6 MB/s  umc_mem_bandwidth   
   158.259213266      1,001,000,661 ns   duration_time                                                         
   159.260210669      3,574,598,943      umc_cas_cmd.all                  # 228774.3 MB/s  umc_mem_bandwidth   
   159.260210669      1,000,997,403 ns   duration_time                                                         
   160.261211450      3,574,957,343      umc_cas_cmd.all                  # 228797.3 MB/s  umc_mem_bandwidth   
   160.261211450      1,001,000,781 ns   duration_time                                                         
   161.263198488      3,578,226,028      umc_cas_cmd.all                  # 229006.5 MB/s  umc_mem_bandwidth   
   161.263198488      1,001,987,038 ns   duration_time                                                         
   162.264212160      3,574,393,657      umc_cas_cmd.all                  # 228761.2 MB/s  umc_mem_bandwidth   
   162.264212160      1,001,013,672 ns   duration_time                                                         
   163.266201728      3,577,618,308      umc_cas_cmd.all                  # 228967.6 MB/s  umc_mem_bandwidth   
   163.266201728      1,001,989,568 ns   duration_time                                                         
   164.267215390      3,574,350,858      umc_cas_cmd.all                  # 228758.5 MB/s  umc_mem_bandwidth   
   164.267215390      1,001,013,662 ns   duration_time                                                         
   165.269202258      3,577,885,940      umc_cas_cmd.all                  # 228984.7 MB/s  umc_mem_bandwidth   
   165.269202258      1,001,986,868 ns   duration_time                                                         
   166.272198702      3,581,905,799      umc_cas_cmd.all                  # 229242.0 MB/s  umc_mem_bandwidth   
   166.272198702      1,002,996,444 ns   duration_time                                                         
   167.275209675      3,582,127,940      umc_cas_cmd.all                  # 229256.2 MB/s  umc_mem_bandwidth   
   167.275209675      1,003,010,973 ns   duration_time                                                         
   168.276213837      3,574,742,113      umc_cas_cmd.all                  # 228783.5 MB/s  umc_mem_bandwidth   
   168.276213837      1,001,004,162 ns   duration_time                                                         
   169.277211390      3,574,605,118      umc_cas_cmd.all                  # 228774.7 MB/s  umc_mem_bandwidth   
   169.277211390      1,000,997,553 ns   duration_time                                                         
   170.281201479      3,585,377,378      umc_cas_cmd.all                  # 229464.2 MB/s  umc_mem_bandwidth   
   170.281201479      1,003,990,089 ns   duration_time                                                         
   171.282203491      3,574,546,292      umc_cas_cmd.all                  # 228771.0 MB/s  umc_mem_bandwidth   
   171.282203491      1,001,002,012 ns   duration_time                                                         
   172.283212743      3,574,321,635      umc_cas_cmd.all                  # 228756.6 MB/s  umc_mem_bandwidth   
   172.283212743      1,001,009,252 ns   duration_time                                                         
   173.284213445      3,574,213,208      umc_cas_cmd.all                  # 228749.6 MB/s  umc_mem_bandwidth   
   173.284213445      1,001,000,702 ns   duration_time                                                         
   174.285209867      3,574,299,555      umc_cas_cmd.all                  # 228755.2 MB/s  umc_mem_bandwidth   
   174.285209867      1,000,996,422 ns   duration_time                                                         
   175.287200565      3,577,932,924      umc_cas_cmd.all                  # 228987.7 MB/s  umc_mem_bandwidth   
   175.287200565      1,001,990,698 ns   duration_time                                                         
   176.290195119      3,581,409,382      umc_cas_cmd.all                  # 229210.2 MB/s  umc_mem_bandwidth   
   176.290195119      1,002,994,554 ns   duration_time                                                         
   177.291211501      3,574,219,652      umc_cas_cmd.all                  # 228750.1 MB/s  umc_mem_bandwidth   
   177.291211501      1,001,016,382 ns   duration_time                                                         
   178.292207203      3,573,690,549      umc_cas_cmd.all                  # 228716.2 MB/s  umc_mem_bandwidth   
   178.292207203      1,000,995,702 ns   duration_time                                                         
   179.293212395      3,573,862,462      umc_cas_cmd.all                  # 228727.2 MB/s  umc_mem_bandwidth   
   179.293212395      1,001,005,192 ns   duration_time                                                         
   180.297201484      3,584,907,393      umc_cas_cmd.all                  # 229434.1 MB/s  umc_mem_bandwidth   
   180.297201484      1,003,989,089 ns   duration_time                                                         
   181.298214436      3,574,791,228      umc_cas_cmd.all                  # 228786.6 MB/s  umc_mem_bandwidth   
   181.298214436      1,001,012,952 ns   duration_time                                                         
   182.299324099      3,575,235,544      umc_cas_cmd.all                  # 228815.1 MB/s  umc_mem_bandwidth   
   182.299324099      1,001,109,663 ns   duration_time                                                         
#           time             counts unit events
   183.300212350      3,574,159,707      umc_cas_cmd.all                  # 228746.2 MB/s  umc_mem_bandwidth   
   183.300212350      1,000,888,251 ns   duration_time                                                         
   184.301214302      3,574,265,749      umc_cas_cmd.all                  # 228753.0 MB/s  umc_mem_bandwidth   
   184.301214302      1,001,001,952 ns   duration_time                                                         
   185.304197886      3,581,296,258      umc_cas_cmd.all                  # 229203.0 MB/s  umc_mem_bandwidth   
   185.304197886      1,002,983,584 ns   duration_time                                                         
   186.305217318      3,574,055,869      umc_cas_cmd.all                  # 228739.6 MB/s  umc_mem_bandwidth   
   186.305217318      1,001,019,432 ns   duration_time                                                         
   187.306202220      3,573,688,327      umc_cas_cmd.all                  # 228716.1 MB/s  umc_mem_bandwidth   
   187.306202220      1,000,984,902 ns   duration_time                                                         
   188.310200319      3,584,987,174      umc_cas_cmd.all                  # 229439.2 MB/s  umc_mem_bandwidth   
   188.310200319      1,003,998,099 ns   duration_time                                                         
   189.311203581      3,574,387,411      umc_cas_cmd.all                  # 228760.8 MB/s  umc_mem_bandwidth   
   189.311203581      1,001,003,262 ns   duration_time                                                         
   190.312210154      3,574,436,602      umc_cas_cmd.all                  # 228763.9 MB/s  umc_mem_bandwidth   
   190.312210154      1,001,006,573 ns   duration_time                                                         
   191.313209116      3,574,689,740      umc_cas_cmd.all                  # 228780.1 MB/s  umc_mem_bandwidth   
   191.313209116      1,000,998,962 ns   duration_time                                                         
   192.314213298      3,574,676,406      umc_cas_cmd.all                  # 228779.3 MB/s  umc_mem_bandwidth   
   192.314213298      1,001,004,182 ns   duration_time                                                         
   193.316195485      3,578,048,470      umc_cas_cmd.all                  # 228995.1 MB/s  umc_mem_bandwidth   
   193.316195485      1,001,982,187 ns   duration_time                                                         
   194.317214117      3,574,482,226      umc_cas_cmd.all                  # 228766.9 MB/s  umc_mem_bandwidth   
   194.317214117      1,001,018,632 ns   duration_time                                                         
   195.319197645      3,578,026,739      umc_cas_cmd.all                  # 228993.7 MB/s  umc_mem_bandwidth   
   195.319197645      1,001,983,528 ns   duration_time                                                         
   196.322200019      3,581,851,029      umc_cas_cmd.all                  # 229238.5 MB/s  umc_mem_bandwidth   
   196.322200019      1,003,002,374 ns   duration_time                                                         
   197.323206161      3,574,588,015      umc_cas_cmd.all                  # 228773.6 MB/s  umc_mem_bandwidth   
   197.323206161      1,001,006,142 ns   duration_time                                                         
   198.324208803      3,574,589,093      umc_cas_cmd.all                  # 228773.7 MB/s  umc_mem_bandwidth   
   198.324208803      1,001,002,642 ns   duration_time                                                         
   199.325212195      3,574,548,391      umc_cas_cmd.all                  # 228771.1 MB/s  umc_mem_bandwidth   
   199.325212195      1,001,003,392 ns   duration_time                                                         
   200.328191269      3,581,421,280      umc_cas_cmd.all                  # 229211.0 MB/s  umc_mem_bandwidth   
   200.328191269      1,002,979,074 ns   duration_time                                                         
   201.329203751      3,574,203,936      umc_cas_cmd.all                  # 228749.1 MB/s  umc_mem_bandwidth   
   201.329203751      1,001,012,482 ns   duration_time                                                         
   202.336205688      3,595,788,293      umc_cas_cmd.all                  # 230130.5 MB/s  umc_mem_bandwidth   
   202.336205688      1,007,001,937 ns   duration_time                                                         
   203.340201648      3,584,309,827      umc_cas_cmd.all                  # 229395.8 MB/s  umc_mem_bandwidth   
   203.340201648      1,003,995,960 ns   duration_time                                                         
   204.341209870      3,574,057,371      umc_cas_cmd.all                  # 228739.7 MB/s  umc_mem_bandwidth   
   204.341209870      1,001,008,222 ns   duration_time                                                         
   205.342210672      3,574,110,212      umc_cas_cmd.all                  # 228743.1 MB/s  umc_mem_bandwidth   
   205.342210672      1,001,000,802 ns   duration_time                                                         
   206.343212544      3,574,515,462      umc_cas_cmd.all                  # 228769.0 MB/s  umc_mem_bandwidth   
   206.343212544      1,001,001,872 ns   duration_time                                                         
   207.344210526      3,574,582,994      umc_cas_cmd.all                  # 228773.3 MB/s  umc_mem_bandwidth   
   207.344210526      1,000,997,982 ns   duration_time                                                         
   208.347193939      3,581,803,986      umc_cas_cmd.all                  # 229235.5 MB/s  umc_mem_bandwidth   
   208.347193939      1,002,983,413 ns   duration_time                                                         
#           time             counts unit events
   209.348213232      3,574,527,192      umc_cas_cmd.all                  # 228769.7 MB/s  umc_mem_bandwidth   
   209.348213232      1,001,019,293 ns   duration_time                                                         
   210.349212323      3,574,900,571      umc_cas_cmd.all                  # 228793.6 MB/s  umc_mem_bandwidth   
   210.349212323      1,000,999,091 ns   duration_time                                                         
   211.350212805      3,574,765,476      umc_cas_cmd.all                  # 228785.0 MB/s  umc_mem_bandwidth   
   211.350212805      1,001,000,482 ns   duration_time                                                         
   212.353213649      3,582,061,590      umc_cas_cmd.all                  # 229251.9 MB/s  umc_mem_bandwidth   
   212.353213649      1,003,000,844 ns   duration_time                                                         
   213.354211971      3,574,146,238      umc_cas_cmd.all                  # 228745.4 MB/s  umc_mem_bandwidth   
   213.354211971      1,000,998,322 ns   duration_time                                                         
   214.356197138      3,578,223,871      umc_cas_cmd.all                  # 229006.3 MB/s  umc_mem_bandwidth   
   214.356197138      1,001,985,167 ns   duration_time                                                         
   215.357210322      3,574,315,852      umc_cas_cmd.all                  # 228756.2 MB/s  umc_mem_bandwidth   
   215.357210322      1,001,013,184 ns   duration_time                                                         
   216.360200299      3,581,472,488      umc_cas_cmd.all                  # 229214.2 MB/s  umc_mem_bandwidth   
   216.360200299      1,002,989,977 ns   duration_time                                                         
   217.362212189      3,578,241,285      umc_cas_cmd.all                  # 229007.4 MB/s  umc_mem_bandwidth   
   217.362212189      1,002,011,890 ns   duration_time                                                         
   218.363214523      3,574,162,209      umc_cas_cmd.all                  # 228746.4 MB/s  umc_mem_bandwidth   
   218.363214523      1,001,002,334 ns   duration_time                                                         
   219.366199699      3,581,096,335      umc_cas_cmd.all                  # 229190.2 MB/s  umc_mem_bandwidth   
   219.366199699      1,002,985,176 ns   duration_time                                                         
   220.367211664      3,574,589,939      umc_cas_cmd.all                  # 228773.8 MB/s  umc_mem_bandwidth   
   220.367211664      1,001,011,965 ns   duration_time                                                         
   221.368210928      3,574,813,958      umc_cas_cmd.all                  # 228788.1 MB/s  umc_mem_bandwidth   
   221.368210928      1,000,999,264 ns   duration_time                                                         
   222.370197609      3,578,565,101      umc_cas_cmd.all                  # 229028.2 MB/s  umc_mem_bandwidth   
   222.370197609      1,001,986,681 ns   duration_time                                                         
   223.371213443      3,574,649,413      umc_cas_cmd.all                  # 228777.6 MB/s  umc_mem_bandwidth   
   223.371213443      1,001,015,834 ns   duration_time                                                         
   224.373201473      3,578,298,498      umc_cas_cmd.all                  # 229011.1 MB/s  umc_mem_bandwidth   
   224.373201473      1,001,988,030 ns   duration_time                                                         
   225.374215958      3,574,740,390      umc_cas_cmd.all                  # 228783.4 MB/s  umc_mem_bandwidth   
   225.374215958      1,001,014,485 ns   duration_time                                                         
   226.376201138      3,577,779,689      umc_cas_cmd.all                  # 228977.9 MB/s  umc_mem_bandwidth   
   226.376201138      1,001,985,180 ns   duration_time                                                         
   227.379197524      3,581,286,553      umc_cas_cmd.all                  # 229202.3 MB/s  umc_mem_bandwidth   
   227.379197524      1,002,996,386 ns   duration_time                                                         
   228.380199549      3,574,090,220      umc_cas_cmd.all                  # 228741.8 MB/s  umc_mem_bandwidth   
   228.380199549      1,001,002,025 ns   duration_time                                                         
   229.381211003      3,574,358,316      umc_cas_cmd.all                  # 228758.9 MB/s  umc_mem_bandwidth   
   229.381211003      1,001,011,454 ns   duration_time                                                         
   230.382210558      3,574,213,282      umc_cas_cmd.all                  # 228749.7 MB/s  umc_mem_bandwidth   
   230.382210558      1,000,999,555 ns   duration_time                                                         
   231.385197974      3,581,568,382      umc_cas_cmd.all                  # 229220.4 MB/s  umc_mem_bandwidth   
   231.385197974      1,002,987,416 ns   duration_time                                                         
   232.386213629      3,575,098,721      umc_cas_cmd.all                  # 228806.3 MB/s  umc_mem_bandwidth   
   232.386213629      1,001,015,655 ns   duration_time                                                         
   233.387212703      3,575,073,833      umc_cas_cmd.all                  # 228804.7 MB/s  umc_mem_bandwidth   
   233.387212703      1,000,999,074 ns   duration_time                                                         
   234.391192705      3,585,603,272      umc_cas_cmd.all                  # 229478.6 MB/s  umc_mem_bandwidth   
   234.391192705      1,003,980,002 ns   duration_time                                                         
#           time             counts unit events
   235.392208919      3,574,593,276      umc_cas_cmd.all                  # 228774.0 MB/s  umc_mem_bandwidth   
   235.392208919      1,001,016,214 ns   duration_time                                                         
   236.393208104      3,574,396,302      umc_cas_cmd.all                  # 228761.4 MB/s  umc_mem_bandwidth   
   236.393208104      1,000,999,185 ns   duration_time                                                         
   237.394212968      3,574,286,409      umc_cas_cmd.all                  # 228754.3 MB/s  umc_mem_bandwidth   
   237.394212968      1,001,004,864 ns   duration_time                                                         
   238.395212533      3,574,197,072      umc_cas_cmd.all                  # 228748.6 MB/s  umc_mem_bandwidth   
   238.395212533      1,000,999,565 ns   duration_time                                                         
   239.396212697      3,574,453,663      umc_cas_cmd.all                  # 228765.0 MB/s  umc_mem_bandwidth   
   239.396212697      1,001,000,164 ns   duration_time                                                         
   240.399195683      3,581,617,857      umc_cas_cmd.all                  # 229223.5 MB/s  umc_mem_bandwidth   
   240.399195683      1,002,982,986 ns   duration_time                                                         
   241.400201898      3,574,752,455      umc_cas_cmd.all                  # 228784.2 MB/s  umc_mem_bandwidth   
   241.400201898      1,001,006,215 ns   duration_time                                                         
   242.401209052      3,574,488,913      umc_cas_cmd.all                  # 228767.3 MB/s  umc_mem_bandwidth   
   242.401209052      1,001,007,154 ns   duration_time                                                         
   243.403212482      3,577,947,480      umc_cas_cmd.all                  # 228988.6 MB/s  umc_mem_bandwidth   
